transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
1/3/2023,17:15:31,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
1/3/2023,17:18:26,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/3/2023,17:18:26,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
1/3/2023,17:19:24,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/3/2023,17:21:34,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/3/2023,17:22:39,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/3/2023,17:23:03,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/3/2023,17:24:14,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/3/2023,17:25:29,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/3/2023,17:25:30,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/3/2023,17:26:45,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/3/2023,17:26:45,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
1/3/2023,17:27:11,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/3/2023,17:27:22,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/3/2023,17:27:24,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/3/2023,17:27:24,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
1/3/2023,17:28:50,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
1/3/2023,17:30:08,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/3/2023,17:32:11,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1/3/2023,17:35:29,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/3/2023,17:35:46,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/3/2023,17:35:46,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
1/3/2023,17:38:55,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/3/2023,17:39:49,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
1/3/2023,17:40:08,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
1/3/2023,17:40:15,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/3/2023,17:41:27,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
1/3/2023,17:42:13,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/3/2023,17:42:34,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/3/2023,17:44:32,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
1/3/2023,17:53:41,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/3/2023,17:55:24,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/3/2023,17:55:59,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/3/2023,17:56:21,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
1/3/2023,17:57:08,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/3/2023,17:58:41,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/3/2023,17:59:02,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
1/3/2023,17:59:02,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
1/3/2023,18:00:57,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/3/2023,18:01:19,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
1/3/2023,18:01:37,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
1/3/2023,18:01:58,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
1/3/2023,18:02:52,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/3/2023,18:03:28,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/3/2023,18:07:36,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
1/3/2023,18:07:48,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1/3/2023,18:12:02,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
1/3/2023,18:14:14,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/3/2023,18:16:50,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1/3/2023,18:17:17,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/3/2023,18:17:17,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti
1/3/2023,18:18:00,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/3/2023,18:18:29,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/3/2023,18:20:26,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/3/2023,18:20:48,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/3/2023,18:22:37,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/3/2023,18:26:13,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/3/2023,18:27:27,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/3/2023,18:29:24,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/3/2023,18:30:40,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/3/2023,18:32:23,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
1/3/2023,18:34:55,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/3/2023,18:37:32,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
1/3/2023,18:39:35,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
1/3/2023,18:40:45,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/3/2023,18:42:28,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/3/2023,18:44:21,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/3/2023,18:44:21,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
1/3/2023,18:45:31,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/3/2023,18:45:31,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
1/3/2023,18:46:25,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
1/3/2023,18:49:23,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
1/3/2023,18:51:56,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
1/3/2023,18:54:16,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/3/2023,18:56:00,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/3/2023,18:57:29,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/3/2023,18:58:53,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/3/2023,18:59:38,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/3/2023,19:00:13,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
1/3/2023,19:05:02,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
1/3/2023,19:06:16,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
1/3/2023,19:07:24,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
1/3/2023,19:07:24,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone 
1/3/2023,19:09:50,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/3/2023,19:10:40,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/3/2023,19:11:11,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/3/2023,19:11:11,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
1/3/2023,19:14:00,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/3/2023,19:15:30,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
1/3/2023,19:19:16,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/3/2023,19:19:20,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/3/2023,19:21:51,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/3/2023,19:22:36,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/3/2023,19:23:06,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/3/2023,19:23:22,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/3/2023,19:25:19,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
1/3/2023,19:27:38,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/3/2023,19:31:40,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/3/2023,19:31:40,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
1/3/2023,19:32:22,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/3/2023,19:33:51,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/3/2023,19:35:27,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
1/3/2023,19:35:54,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/3/2023,19:37:44,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/3/2023,19:38:33,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/3/2023,19:39:21,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/3/2023,19:40:09,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/3/2023,19:40:35,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/3/2023,19:49:19,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
1/3/2023,19:49:19,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
1/3/2023,19:50:56,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/3/2023,19:50:56,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
1/3/2023,19:52:04,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/3/2023,19:52:34,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/3/2023,19:53:30,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/3/2023,19:53:30,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
1/3/2023,19:54:02,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/3/2023,19:58:26,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/3/2023,19:59:36,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
1/4/2023,7:09:20,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/4/2023,7:12:12,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
1/4/2023,7:15:38,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/4/2023,7:30:48,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/4/2023,7:35:22,1,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/4/2023,7:35:22,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
1/4/2023,7:40:18,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/4/2023,7:40:18,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
1/4/2023,7:49:49,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/4/2023,8:03:34,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/4/2023,8:03:34,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
1/4/2023,8:06:13,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/4/2023,8:06:13,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
1/4/2023,8:09:05,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/4/2023,8:14:55,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/4/2023,8:16:20,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/4/2023,8:18:32,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/4/2023,8:18:32,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
1/4/2023,8:25:05,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
1/4/2023,8:28:18,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/4/2023,8:29:19,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/4/2023,8:30:16,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/4/2023,8:31:15,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/4/2023,8:32:18,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/4/2023,8:32:18,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
1/4/2023,8:37:10,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/4/2023,8:37:14,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
1/4/2023,8:38:20,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/4/2023,8:42:10,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/4/2023,8:43:01,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/4/2023,8:43:10,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/4/2023,8:44:26,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/4/2023,8:45:29,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/4/2023,8:53:36,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
1/4/2023,8:58:38,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/4/2023,9:01:37,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/4/2023,9:04:45,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/4/2023,9:06:58,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/4/2023,9:08:30,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
1/4/2023,9:11:25,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/4/2023,9:16:58,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/4/2023,9:16:58,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
1/4/2023,9:21:25,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/4/2023,9:23:19,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/4/2023,9:30:16,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/4/2023,9:38:54,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
1/4/2023,9:40:25,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
1/4/2023,9:40:45,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
1/4/2023,9:42:42,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
1/4/2023,9:44:40,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
1/4/2023,9:50:48,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/4/2023,9:53:31,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/4/2023,9:53:44,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
1/4/2023,9:56:07,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
1/4/2023,9:56:35,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/4/2023,9:56:35,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
1/4/2023,9:57:39,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
1/4/2023,9:58:10,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/4/2023,10:01:39,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
1/4/2023,10:03:45,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/4/2023,10:04:51,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
1/4/2023,10:05:03,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
1/4/2023,10:05:03,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
1/4/2023,10:13:21,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/4/2023,10:13:38,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/4/2023,10:18:40,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/4/2023,10:18:58,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
1/4/2023,10:19:21,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
1/4/2023,10:22:16,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
1/4/2023,10:24:25,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
1/4/2023,10:24:38,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/4/2023,10:27:54,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/4/2023,10:27:54,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
1/4/2023,10:28:27,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
1/4/2023,10:40:09,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
1/4/2023,10:43:20,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
1/4/2023,11:01:13,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/4/2023,11:01:26,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/4/2023,11:01:28,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
1/4/2023,11:01:48,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
1/4/2023,11:01:48,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
1/4/2023,11:06:08,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
1/4/2023,11:11:40,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1/4/2023,11:11:46,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
1/4/2023,11:11:58,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/4/2023,11:12:15,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
1/4/2023,11:12:51,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/4/2023,11:14:39,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/4/2023,11:14:39,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
1/4/2023,11:21:23,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
1/4/2023,11:21:27,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
1/4/2023,11:22:35,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/4/2023,11:22:36,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/4/2023,11:24:28,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/4/2023,11:26:14,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
1/4/2023,11:27:20,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/4/2023,11:28:10,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
1/4/2023,11:28:10,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
1/4/2023,11:28:17,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/4/2023,11:28:26,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
1/4/2023,11:28:26,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
1/4/2023,11:29:36,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
1/4/2023,11:31:06,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/4/2023,11:31:26,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
1/4/2023,11:33:32,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
1/4/2023,11:38:25,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
1/4/2023,11:39:47,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
1/4/2023,11:40:03,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
1/4/2023,11:42:48,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/4/2023,11:44:07,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
1/4/2023,11:46:45,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
1/4/2023,11:48:07,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
1/4/2023,11:51:42,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
1/4/2023,11:52:23,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
1/4/2023,11:55:06,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
1/4/2023,11:56:32,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
1/4/2023,11:57:34,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
1/4/2023,11:59:01,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
1/4/2023,11:59:01,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
1/4/2023,11:59:26,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
1/4/2023,12:00:11,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
1/4/2023,12:00:11,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
1/4/2023,12:00:58,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
1/4/2023,12:01:42,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/4/2023,12:02:09,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
1/4/2023,12:02:52,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
1/4/2023,12:04:48,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
1/4/2023,12:04:58,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
1/4/2023,12:05:50,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
